1078
612.9,592.1,1
444.36,91.355,1
332.78,394.805,1
335.58,869.86,-1
343.74,398.515,1
460.98,570.295,1
407.32,413.215,1
13.86,771.825,-1
75.94,674.56,-1
575.72,523.675,1
499.76,529.87,1
259.1,860.69,-1
372.28,369.535,1
636.32,683.485,1
125.72,389.205,-1
96.26,812.425,-1
633.7,661.855,1
28.24,338.28,-1
46.64,693.075,-1
96.26,931.46,-1
576.42,644.53,1
482.92,939.37,-1
19.62,105.04,-1
473.92,667.77,1
152.58,35.635,1
120.7,675.75,-1
233.46,326.31,1
250.88,718.065,-1
535.84,885.365,1
355.06,660.84,-1
533.08,992.85,-1
104.9,682.715,-1
273.72,250.955,1
99.48,940.77,-1
53.36,450.63,-1
385.74,306.675,1
369.16,218.685,1
214.04,86.875,1
539.54,114.49,1
196.28,863.84,-1
596.68,865.59,1
497.44,665.565,1
246.66,942.45,-1
159.74,950.395,-1
160.36,246.195,1
365.46,1089.45,-1
45.26,53.38,1
353.84,449.475,1
72.04,256.8,-1
594.26,226.945,1
106.04,103.465,1
620.54,51.875,1
40.86,27.34,1
230.46,1009.02,-1
630.06,920.12,1
360.1,925.755,-1
464.5,416.085,1
179.84,-35.03,1
354.44,1055.01,-1
271.28,236.5,1
393.74,252.6,1
458.26,1044.09,-1
295.4,980.95,-1
14.7,1039.16,-1
404.22,861.6,-1
387.92,123.345,1
155.7,399.25,-1
12.8,439.29,-1
63.9,716.84,-1
570.38,34.375,1
541.52,719.29,1
463.16,880.57,-1
357.42,746.31,-1
103.56,750.755,-1
30.36,956.24,-1
66,593.045,-1
631.2,27.41,1
190.2,126.495,1
653.4,671.025,1
201.52,1017.94,-1
250.86,756.53,-1
153.28,138.815,1
167.64,558.01,-1
601.3,82.045,1
601.54,466.59,1
62.5,856.945,-1
122.58,1077.48,-1
518.46,958.2,-1
148.04,483.67,-1
12.46,820.86,-1
84.74,424.135,-1
213.9,1098.38,-1
35.28,249.1,-1
110.6,671.41,-1
138.22,854.145,-1
433.06,713.2,1
605.8,482.34,1
613.76,721.705,1
108.8,689.785,-1
383.24,444.015,1
628,579.955,1
389.16,575.23,1
177.3,415.245,-1
239.54,2,1
531.16,185.365,1
56.06,406.6,-1
397.14,41.34,1
139.54,138.78,1
432.26,481.045,1
406.02,759.75,-1
299.2,744.98,-1
269.86,918.44,-1
398.1,188.9,1
632.22,964.64,1
266.7,1092.46,-1
131.44,987.25,-1
386.46,466.975,1
421.12,772.56,-1
42.52,287.495,-1
180.52,427.495,-1
596.74,774.485,1
487.38,987.635,-1
267.92,415.77,1
602.34,313.92,1
264.34,614.36,-1
241.7,801.435,-1
498.46,804.515,1
494.58,119.775,1
141.18,272.62,-1
455.92,1004.92,-1
251.06,553.67,-1
81.68,1000.69,-1
143.08,554.02,-1
439.14,462.915,1
460.64,63.705,1
62.14,46.905,1
28.22,367.225,-1
211.34,759.68,-1
103.5,412.83,-1
54.46,734.97,-1
485.08,187.885,1
464.82,666.125,1
439.18,583.875,1
74.42,585.45,-1
42.52,1077.69,-1
314.1,1072.41,-1
487,568.93,1
455.58,754.535,1
253.86,405.69,1
42.74,888.69,-1
121.12,29.755,1
213.52,859.675,-1
149.24,329.18,-1
327.62,-29.5,1
407.1,829.925,-1
272.84,361.17,1
562.22,1040.7,-1
418.48,1103.73,-1
45.04,605.505,-1
575.92,403.555,1
210.8,285.955,1
27.5,662.52,-1
266.36,-18.65,1
30.34,482.62,-1
572.24,1034.32,-1
273.38,794.085,-1
410.8,887.08,-1
583.7,628.15,1
399.94,50.615,1
529.8,490.075,1
397.06,635.99,1
383.02,895.9,-1
450.88,354.03,1
16.7,266.565,-1
233.84,226.175,1
515.28,386.335,1
580.06,94.015,1
485.5,681.28,1
595.84,169.895,1
360.98,994.46,-1
521.22,1066.95,-1
139.34,993.935,-1
532.58,1053.4,-1
422.02,172.695,1
414.3,263.905,1
174.26,799.72,-1
526.48,156.035,1
477.84,511.565,1
63.4,884.98,-1
570.54,102.94,1
211.5,617.51,-1
319.96,833.95,-1
135.74,794.645,-1
662.08,-22.395,1
124.12,42.705,1
190.2,735.985,-1
559.78,598.4,1
253.28,853.97,-1
162.38,691.955,-1
161.82,194.64,1
646.36,283.12,1
25,842.175,-1
109.5,13.865,1
16.06,359.77,-1
431.96,353.645,1
281.68,437.68,1
69.42,585.24,-1
468.26,347.625,1
440.9,964.92,-1
45.38,494.17,-1
180.38,449.475,-1
575.78,518.04,1
67.3,608.9,-1
474.9,852.78,-1
576.36,935.45,1
202.02,951.305,-1
432.64,816.52,-1
553.04,838.045,1
608.02,558.605,1
298.46,83.445,1
242,903.915,-1
290.3,154.775,1
10.56,714.005,-1
516.94,33.08,1
68.86,402.295,-1
458.18,886.205,-1
110.98,123.835,1
41.76,356.97,-1
22.16,1082.1,-1
434.42,21.53,1
609.08,691.08,1
292.92,-15.85,1
168.98,409.505,-1
438.6,856.7,-1
24.96,907.345,-1
100.72,687.405,-1
370.7,1087.91,-1
313.7,206.33,1
207.06,857.015,-1
234.48,511.18,-1
408.46,77.565,1
655.14,826.81,1
108.88,483.425,-1
476.36,1105.41,-1
518.22,695.875,1
417.1,1045.04,-1
460.98,292.36,1
381.68,293.025,1
369.28,776.97,-1
171.5,586.955,-1
332.84,1051.86,-1
448.96,837.52,-1
418.52,471.21,1
533.46,815.015,1
658.08,194.675,1
422.52,1003.42,-1
397.5,1013.26,-1
341.3,521.26,1
304.72,979.935,-1
626.28,169.79,1
175.12,192.82,1
488.72,1039.33,-1
419.64,7.425,1
430.3,-0.414997,1
374.6,584.435,1
302.5,30.385,1
662.74,106.51,1
403.8,17.75,1
123.24,717.19,-1
227.86,322.355,1
438.32,430.82,1
290.16,214.17,1
454.66,150.89,1
336.06,542.19,1
536.06,458.96,1
12.96,349.34,-1
256.34,107.455,1
552.18,800.98,1
594,697.8,1
436.36,550.03,1
491,805.425,1
637.22,494.24,1
248.06,88.66,1
602.86,901.815,1
308.04,84.635,1
579.78,833.18,1
35.64,437.855,-1
623.48,37.7,1
86.62,637.915,-1
87.56,669.065,-1
390.16,751.665,-1
489.42,1010.1,-1
448.9,302.335,1
540.08,393.72,1
663.7,845.955,1
143.96,155.615,1
264.44,167.83,1
390.74,184.35,1
639.22,178.19,1
260.16,308.635,1
89.18,187.255,-1
40.3,844.415,-1
508.74,970.415,-1
11.16,474.5,-1
289.42,879.24,-1
501.1,233.525,1
376.6,66.365,1
614.24,985.08,1
571.64,28.39,1
331.7,684.85,-1
499.68,827.09,1
177.6,1003.53,-1
529.02,188.935,1
372.3,18.765,1
352.2,866.43,-1
471.46,-12.42,1
489.54,594.62,1
609.12,964.115,1
532.26,310.28,1
268.82,512.65,-1
44.46,707.705,-1
10.56,841.44,-1
505.56,212,1
111.42,25.975,1
449.48,-2.515,1
236.66,760.345,-1
533.06,460.325,1
653.36,688.875,1
203.52,507.015,-1
583,50.93,1
103.72,1012.8,-1
543.34,13.48,1
543.58,235.24,1
598.42,254.175,1
186.52,198.56,1
160.32,930.41,-1
583.32,978.045,1
563.62,658.74,1
36.8,159.01,-1
130.42,368.17,-1
304.42,172.24,1
596.18,674.525,1
368.04,1005.55,-1
352.48,797.935,-1
664.9,1071.67,1
578.46,923.585,1
106.12,389.38,-1
196.36,156.07,1
648.14,810.745,1
479.62,-4.58,1
432.72,892.05,-1
492.28,898.315,-1
91.68,784.46,-1
255.8,705.255,-1
609.92,980.32,1
31.08,847.075,-1
304.16,-31.32,1
159.82,439.92,-1
112.62,1013.99,-1
338.78,238.53,1
504.44,999.64,-1
149.9,-3.18,1
515.38,221.765,1
374.76,884.805,-1
568.36,340.31,1
363.18,1097.43,-1
579.72,701.86,1
159.24,892.155,-1
253.16,380.77,1
32.92,603.72,-1
270.74,97.375,1
222.94,991.03,-1
142.04,1038.24,-1
91.96,934.05,-1
595.84,471,1
155.56,687.965,-1
287.64,-21.1,1
576.3,120.125,1
185.24,294.845,1
456.72,603.895,1
638.36,656.395,1
526.56,444.785,1
546.32,808.05,1
98.98,552.375,-1
23.16,-31.985,1
500.4,342.9,1
601.2,490.145,1
513.24,17.925,1
423.5,-12.28,1
457.22,1071.39,-1
337.96,770.11,-1
184.28,903.11,-1
433.76,644.915,1
182.76,928.205,-1
311.5,818.025,-1
240.42,-23.375,1
322.3,678.48,-1
274.68,399.95,1
28.1,291.24,-1
401.14,973.67,-1
293.22,1028.34,-1
260.98,571.415,-1
16.6,1077.31,-1
577,461.655,1
468.5,341.85,1
404.74,531.76,1
376.74,4.73,1
257.86,227.26,1
624.28,945.74,1
641.82,658.215,1
392.7,47.675,1
276.74,310.14,1
336.74,51.805,1
583.28,308.95,1
522.16,1029.88,-1
395.62,207.975,1
193.04,603.055,-1
583.04,246.79,1
207.52,793.91,-1
577.92,225.02,1
134.98,472.4,-1
593.48,618.665,1
28.86,1101.39,-1
48.82,670.115,-1
178.38,154.775,1
86.1,225.475,-1
334.32,1060.75,-1
42.3,51.315,1
231.28,280.81,1
347.86,522.59,1
280.18,1020.5,-1
403.9,295.055,1
321.78,420.635,1
633.44,588.88,1
557.16,871.085,1
535.36,639.91,1
580.2,324.77,1
625.48,267.265,1
628.2,784.32,1
93.64,848.685,-1
319.9,161.74,1
27.48,7.74,1
308.04,948.925,-1
99.2,-23.41,1
149.44,898.735,-1
532.44,854.145,1
441.54,302.615,1
522.1,1016.82,-1
561.88,238.25,1
336.86,-13.61,1
59.62,-4.58,1
243.44,780.365,-1
278.56,166.92,1
205.24,168.845,1
498.16,114.525,1
48.16,562.805,-1
245.18,885.19,-1
114.08,992.01,-1
96.38,-6.47,1
128.9,898.21,-1
173.32,614.5,-1
237.34,579.22,-1
445.74,958.62,-1
621.12,1044.09,1
375.66,877.77,-1
596.62,43.16,1
581.66,903.18,1
264.46,589.37,-1
450.36,477.16,1
194.4,1048.89,-1
653.64,794.96,1
399.8,272.375,1
403.54,518.915,1
242.86,223.69,1
323.54,753.38,-1
631.36,729.685,1
653.92,232.405,1
346.56,230.445,1
598.52,515.485,1
223.94,576.42,-1
384.06,345.945,1
238.16,154.075,1
200.16,211.475,1
614.76,808.295,1
538.86,705.955,1
460.02,269.75,1
512.56,33.885,1
483,945.215,-1
233.84,10.89,1
327.38,-16.165,1
559.3,669.345,1
382.68,851.52,-1
508.02,955.47,-1
113.54,445.695,-1
525.4,-15.43,1
297.28,8.335,1
341.8,268.805,1
54.74,240.805,-1
653.58,540.825,1
413.38,41.445,1
250.84,1055.85,-1
573.64,347.03,1
43.4,1098.48,-1
123.02,39.03,1
154.26,305.1,-1
525.66,705.01,1
64.84,261.35,-1
99.44,209.48,-1
378.68,164.435,1
424.36,82.605,1
307.34,830.275,-1
228.76,25.835,1
195.14,756.25,-1
582.28,610.93,1
579.16,53.135,1
531.26,1106.46,-1
426.14,669.73,1
399.78,640.225,1
137.3,1082.62,-1
161.72,8.51,1
166.66,252.6,1
276.6,871.68,-1
188.56,992.22,-1
258.66,794.4,-1
145.32,20.725,1
406.2,365.965,1
246.74,726.22,-1
649.64,216.48,1
597.04,357.915,1
634.88,722.79,1
142.16,283.82,-1
242.94,570.12,-1
200.7,212.28,1
75.28,82.395,1
474.86,927.715,-1
450.3,899.435,-1
13.78,523.5,-1
406.24,1032.68,-1
200.46,654.785,-1
499.48,962.155,-1
607.82,912,1
407.08,309.65,1
523.94,132.165,1
365.6,750.23,-1
268.62,1099.04,-1
76.8,432.045,-1
27.98,748.375,-1
179.66,153.83,1
159.84,176.755,1
575.04,835.385,1
41.2,514.19,-1
46.8,1062.4,-1
65.7,608.515,-1
640.8,618.175,1
585.82,428.72,1
274.2,434.215,1
441.56,904.265,-1
629.42,284.695,1
11.46,666.755,-1
42.4,712.395,-1
286.52,1054.66,-1
405.8,190.37,1
281.56,350.565,1
418.36,887.115,-1
13.18,80.715,-1
268.48,277.52,1
217.6,905.28,-1
569.34,317.28,1
139.54,607.605,-1
317.4,1101.24,-1
293.92,382.59,1
284.44,401.385,1
390.38,966.635,-1
633.26,543.905,1
284.32,657.62,-1
519.04,55.935,1
67.24,323.86,-1
319.2,681.525,-1
228.08,50.965,1
412.72,123.8,1
193.96,906.12,-1
297.74,1100.44,-1
154.8,83.095,1
350.12,263.45,1
14.82,620.87,-1
514.98,83.305,1
645.16,383.675,1
602.42,558.325,1
155.92,307.06,-1
323.56,316.23,1
281.58,837.03,-1
561.54,406.25,1
290.14,790.515,-1
491.62,64.825,1
63.56,823.66,-1
565.06,691.465,1
245.68,504.775,-1
71.86,436.28,-1
133.44,353.505,-1
608.58,222.99,1
213.36,136.925,1
233.82,169.055,1
188.44,196.18,1
123.02,344.51,-1
52.88,535.61,-1
641.54,888.095,1
302.58,1007.06,-1
127.48,512.685,-1
319.38,761.92,-1
172.92,1034.26,-1
191.82,303.525,1
548.98,899.995,1
422.8,871.82,-1
14.72,259.285,-1
199.74,1052.91,-1
573.24,553.425,1
473.66,253.79,1
613.6,523.395,1
71.3,907.275,-1
60.26,284.135,-1
261.56,697.73,-1
347.56,454.9,1
102.22,1078.15,-1
58.9,-34.05,1
609.5,432.115,1
505,175.215,1
76.66,445.275,-1
454.28,564.87,1
550.14,920.12,1
187.92,532.845,-1
580.44,130.87,1
646.2,577.435,1
154.62,36.545,1
144.1,186.765,1
136.42,188.83,1
637.02,640.645,1
494.16,297.61,1
455.52,861.565,-1
613.78,1024.77,1
563.32,257.01,1
79.1,30.98,1
602.28,130.1,1
595.06,372.195,1
636.96,397.605,1
227.22,745.085,-1
591.64,395.925,1
293.94,733.71,-1
185.04,513.735,-1
355.92,879.835,-1
530.42,815.925,1
328.94,909.34,-1
376.36,279.725,1
237.52,22.09,1
607.18,834.93,1
251.48,283.855,1
148.44,332.225,-1
42.86,971.08,-1
173.06,423.12,-1
104.94,963.8,-1
408.52,858.73,-1
139,478.035,-1
509.22,456.965,1
427.1,882.705,-1
124.32,330.055,-1
641.22,773.575,1
139.46,949.59,-1
41,812.355,-1
33.62,110.045,-1
63.98,593.85,-1
382.86,571.275,1
153.44,48.515,1
209.62,33.92,1
279.52,113.335,1
174.94,901.15,-1
343.42,268.175,1
657.44,1011.12,1
89.78,286.2,-1
473.3,500.085,1
354.12,890.23,-1
348.96,37.21,1
553.42,595.81,1
77.92,544.395,-1
630.4,789.29,1
320.58,477.58,1
612.18,589.44,1
249.38,974.23,-1
442.34,100.525,1
342.52,88.94,1
193.36,586.71,-1
528.56,383.395,1
572.36,813.65,1
313.98,372.475,1
299.72,631.965,-1
258.4,684.85,-1
375.42,513.455,1
558.3,172.975,1
16.36,85.3,-1
36.62,214.345,-1
177.74,430.54,-1
473.72,467.745,1
97.2,583.945,-1
571.48,885.085,1
153.04,1019.48,-1
215.36,124.255,1
407.7,-28.205,1
636.22,576.14,1
263.54,-25.79,1
165.36,975.77,-1
398.26,135,1
20.84,573.795,-1
610.76,708.58,1
157.1,425.115,-1
642.94,71.335,1
271.86,540.44,-1
229.74,336.635,1
419.86,247.595,1
200.02,571.87,-1
598.94,508.275,1
225.06,733.64,-1
311.68,628.325,-1
280.5,1017.73,-1
89.28,722.335,-1
107.44,243.71,-1
83.12,77.005,1
461.86,907.8,-1
331.6,480.38,1
438.22,439.955,1
429.36,73.785,1
554.32,382.765,1
585.36,556.4,1
640.62,412.655,1
485.58,683.205,1
255.18,892.855,-1
568.72,33.325,1
497.3,375.59,1
164.4,899.225,-1
523.6,274.16,1
379.1,160.375,1
91.42,828.28,-1
281.18,280.46,1
122.04,584.12,-1
168.1,325.4,-1
157.5,714.67,-1
467.7,728.67,1
431.6,24.26,1
225.94,1052.07,-1
220.16,312.8,1
116.8,382.66,-1
191.16,1062.26,-1
164.8,259.11,1
419.48,827.055,-1
391.94,270.8,1
476.7,347.52,1
478,-15.255,1
469.1,683.31,1
92.82,785.58,-1
259.62,560.88,-1
576.3,638.86,1
334.5,-4.685,1
450.24,594.76,1
239.1,616.67,-1
510.86,-14.03,1
10.42,587.27,-1
500.24,283.68,1
484.34,299.99,1
363,425.15,1
76.7,406.565,-1
73.38,726.325,-1
116.06,752.4,-1
592.1,827.685,1
383.22,263.835,1
83.04,266.355,-1
490.66,1081.02,-1
329.74,206.47,1
535.06,662.905,1
238.4,513.49,-1
664.36,388.54,1
631.26,213.015,1
423.04,620.24,1
105.38,1026.45,-1
310.1,696.645,-1
41.88,712.045,-1
496.52,74.66,1
436.46,188.9,1
163.58,799.65,-1
661.76,824.85,1
595.42,588.075,1
594.42,956.45,1
413.66,785.615,-1
489.1,134.23,1
505.58,135.21,1
275.24,664.725,-1
479.74,911.86,-1
590.66,33.08,1
268.7,652.265,-1
329.86,477.65,1
509.24,623.775,1
230.02,628.675,-1
246.14,819.845,-1
63.38,69.69,1
663.42,10.995,1
269.96,84.075,1
281.94,457.63,1
186.76,479.54,-1
430.56,984.24,-1
586.02,475.305,1
279.8,226.14,1
642.02,807.945,1
233.94,789.22,-1
405.42,672.705,1
596.02,742.705,1
164.42,84.775,1
358.42,780.575,-1
382.2,-22.675,1
344.82,485.77,1
646.24,980.285,1
470.3,241.925,1
77.86,265.83,-1
315.58,655.87,-1
10.82,606.345,-1
136.68,887.5,-1
393.38,510.34,1
239.56,987.53,-1
549.24,816.24,1
124.1,945.075,-1
475.62,548.945,1
209.22,-22.815,1
69.9,377.97,-1
106.54,150.26,1
657.82,471.14,1
88.04,-34.645,1
15.84,393.37,-1
404.36,656.325,1
118.94,720.41,-1
305.42,363.83,1
47.38,656.92,-1
523.34,880.465,1
350.7,306.29,1
584.06,793.385,1
636.44,1021.66,1
363.46,123.24,1
312.82,229.885,1
575.06,200.38,1
663.24,1106.49,1
410.74,410.065,1
184.46,300.935,1
560.58,-12.77,1
256.32,66.225,1
453.8,24.47,1
15.76,1013.71,-1
190.8,272.97,1
395.28,752.68,-1
558.92,793.175,1
327.8,195.515,1
497.4,497.25,1
310.12,1048.54,-1
497.86,84.18,1
402.58,401.805,1
491.68,658.39,1
385.12,374.4,1
109.32,218.16,-1
288.62,880.78,-1
348.88,1095.36,-1
502.52,356.305,1
120.74,713.83,-1
332.36,32.87,1
468.58,538.935,1
106.66,1049.03,-1
102.78,998.03,-1
464.08,307.55,1
289.54,40.71,1
643.46,743.51,1
110.42,966.075,-1
548.48,627.52,1
135.4,164.015,1
545.54,505.055,1
111.94,537.92,-1
489.72,425.15,1
193.22,612.26,-1
457.1,826.845,-1
483.1,505.09,1
90.62,381.82,-1
557,0.25,1
348.82,720.34,-1
289.32,80.05,1
632.14,1016.69,1
370.14,356.795,1
319.14,390.045,1
565.06,323.405,1
308.9,271.815,1
654.18,301.53,1
494.42,610.58,1
138.44,833.11,-1
560.12,416.05,1
338.26,980.88,-1
28,1100.68,-1
385.24,17.925,1
358.2,182.565,1
562.48,678.795,1
440.96,186.905,1
561.9,101.435,1
82.04,812.25,-1
215.82,1039.26,-1
101.92,800.735,-1
556.96,771.965,1
403.36,816.94,-1
175.62,125.69,1
148,92.58,1
372.54,-23.655,1
84.56,481.255,-1
502.96,746.905,1
366.14,44.735,1
296.2,191.595,1
466.26,292.99,1
